client_id,monthly_income_cop,credit_exposure_cop,avg_days_late_last_year,num_active_products,credit_utilization,months_with_bank,product_usage_score,competitor_rate_inquiries,complaint_count_last_year,active_products_change_6m,client_value_score,defaulted_30_60_days,churned_3_months
CL101556,3823942.0,10015531.0,27.9,3,0.469,134,0.486,1,0,0,0.404,0,0
CL101557,1620768.0,3949778.0,9.8,1,0.362,131,0.581,1,0,0,0.337,0,0
CL101558,5108132.0,2174735.0,3.3,5,0.152,164,0.438,2,1,1,0.592,0,0
CL101559,2114731.0,3438290.0,1.3,5,0.164,112,0.526,1,0,-2,0.22,1,0
CL101560,2396012.0,1365623.0,1.2,2,0.635,111,0.559,1,0,-1,0.451,0,1
CL101561,1666763.0,1812081.0,1.5,3,0.149,129,0.787,1,0,1,0.716,0,0
CL101562,720629.0,7886877.0,0.4,3,0.077,162,0.558,0,0,0,0.199,0,0
CL101563,3767879.0,7355443.0,18.6,4,0.181,65,0.908,0,0,1,0.229,0,0
CL101564,3500520.0,5147918.0,6.2,2,0.276,26,0.295,0,0,0,0.438,0,0
CL101565,2103969.0,1196900.0,9.6,4,0.365,18,0.692,0,0,-1,0.13,0,1
CL101566,2504239.0,3106843.0,14.1,2,0.343,164,0.597,0,0,-2,0.496,1,0
CL101567,3134467.0,1693825.0,12.5,3,0.308,134,0.915,1,0,-2,0.412,1,0
CL101568,1108731.0,9098074.0,17.1,4,0.424,172,0.537,0,0,1,0.335,0,0
CL101569,1858859.0,2653512.0,27.4,2,0.337,40,0.869,1,0,-2,0.351,0,0
CL101570,3602477.0,1867249.0,4.6,3,0.601,30,0.49,0,0,1,0.502,0,1
CL101571,1293491.0,4076940.0,24.0,3,0.494,78,0.294,1,1,-1,0.082,0,0
CL101572,2804621.0,2550734.0,10.3,1,0.359,74,0.212,0,0,0,0.521,0,0
CL101573,1228997.0,11280890.0,0.6,4,0.087,31,0.793,0,0,1,0.106,0,0
CL101574,3057827.0,2387202.0,9.2,1,0.365,164,0.518,0,0,-1,0.255,0,0
CL101575,2378973.0,1499347.0,9.3,3,0.409,79,0.735,0,1,0,0.061,0,0
CL101576,1079959.0,884662.0,18.9,4,0.123,158,0.818,0,0,1,0.136,0,0
CL101577,4335596.0,3907661.0,3.7,4,0.037,48,0.497,0,0,0,0.188,0,0
CL101578,1677314.0,2694300.0,7.0,5,0.552,78,0.763,0,0,-2,0.654,1,0
CL101579,1615046.0,1468522.0,0.1,2,0.188,111,0.894,0,1,-1,0.423,0,0
CL101580,2677207.0,9179273.0,3.2,5,0.431,87,0.595,0,0,-2,0.435,0,0
CL101581,4300830.0,6369755.0,0.5,5,0.478,17,0.745,0,0,0,0.6,0,0
CL101582,1457290.0,3914693.0,5.9,3,0.266,27,0.642,0,1,0,0.425,0,0
CL101583,2497598.0,10376232.0,13.6,2,0.394,108,0.963,1,1,-2,0.485,1,0
CL101584,3000856.0,6348793.0,1.8,5,0.19,126,0.52,1,0,-1,0.533,0,0
CL101585,3424797.0,2244517.0,6.0,5,0.058,142,0.449,0,0,-1,0.124,0,0
CL101586,2645104.0,1929065.0,1.8,4,0.141,154,0.763,0,1,-1,0.364,0,0
CL101587,2015718.0,7078603.0,1.0,3,0.863,171,0.563,1,1,-2,0.67,1,0
CL101588,1601106.0,5269557.0,5.7,5,0.388,129,0.849,1,0,-2,0.544,1,1
CL101589,2528336.0,4496561.0,0.7,2,0.506,24,0.371,0,0,0,0.708,0,0
CL101590,1416827.0,2207677.0,7.1,1,0.269,148,0.709,1,0,1,0.317,0,0
CL101591,562038.0,6110770.0,0.3,1,0.192,8,0.84,0,0,-1,0.15,1,0
CL101592,3012497.0,2352880.0,0.9,3,0.776,30,0.261,0,1,-2,0.406,0,0
CL101593,3805536.0,3717676.0,6.4,1,0.429,126,0.664,1,1,0,0.236,0,0
CL101594,743061.0,10994007.0,7.2,4,0.314,18,0.664,0,0,-2,0.3,1,1
CL101595,1461735.0,2514076.0,0.2,4,0.143,77,0.771,0,0,0,0.577,0,0
CL101596,3300476.0,1327632.0,6.8,2,0.149,122,0.339,1,0,-1,0.451,0,0
CL101597,6774985.0,1911152.0,14.6,3,0.625,126,0.696,1,0,0,0.831,0,0
CL101598,2447058.0,8008461.0,10.3,3,0.39,111,0.529,0,0,1,0.509,0,0
CL101599,1682849.0,4772171.0,1.1,1,0.262,83,0.759,0,0,-2,0.847,0,0
CL101600,2210108.0,3648351.0,7.2,5,0.061,141,0.645,1,0,-2,0.502,0,0
CL101601,4815923.0,2795815.0,8.9,5,0.363,176,0.522,0,0,-1,0.405,0,0
CL101602,1753313.0,5608265.0,0.3,5,0.335,154,0.294,0,0,1,0.128,0,0
CL101603,1624002.0,2203652.0,15.5,2,0.291,124,0.62,0,0,-1,0.273,0,0
CL101604,1902403.0,4945388.0,18.9,3,0.607,137,0.602,0,0,1,0.332,0,0
CL101605,1503544.0,2393152.0,15.2,1,0.175,98,0.507,0,1,-2,0.673,0,1
CL101606,2574936.0,2130013.0,13.9,2,0.252,53,0.573,1,1,-2,0.447,0,0
CL101607,5456615.0,2555501.0,10.9,4,0.048,95,0.504,0,0,-1,0.271,0,0
CL101608,2846326.0,3070082.0,8.0,4,0.091,122,0.557,0,0,1,0.375,0,0
CL101609,2134671.0,3858616.0,9.1,4,0.831,106,0.979,0,0,-2,0.67,1,0
CL101610,2092969.0,4708213.0,13.1,3,0.282,71,0.806,0,0,-1,0.158,1,0
CL101611,1108374.0,301989.0,8.7,4,0.233,137,0.958,2,0,0,0.274,1,0
CL101612,3766116.0,2268535.0,3.2,5,0.304,104,0.455,0,0,1,0.168,1,1
CL101613,2329307.0,3035543.0,3.8,4,0.429,154,0.869,1,0,-2,0.612,1,0
CL101614,2212780.0,11450494.0,18.2,2,0.471,115,0.677,0,3,-1,0.173,0,0
CL101615,11953728.0,1874773.0,0.1,4,0.407,161,0.743,1,1,-2,0.51,0,1
CL101616,2811915.0,4474735.0,9.6,5,0.133,161,0.684,1,1,-2,0.473,0,0
CL101617,1662951.0,11370368.0,24.8,4,0.21,121,0.383,2,1,0,0.32,1,1
CL101618,1956800.0,1592669.0,9.8,1,0.577,168,0.285,1,0,-1,0.267,0,0
CL101619,4300418.0,5260742.0,40.8,5,0.409,132,0.56,0,2,0,0.573,0,1
CL101620,2562862.0,2277092.0,9.3,3,0.041,156,0.592,0,0,0,0.156,0,0
CL101621,1179807.0,2804558.0,0.3,4,0.274,54,0.563,0,0,1,0.402,0,0
CL101622,3834749.0,2275755.0,14.0,2,0.298,98,0.302,0,0,1,0.496,0,0
CL101623,1733977.0,2392142.0,2.7,4,0.422,49,0.924,1,0,0,0.613,0,0
CL101624,6178888.0,26838246.0,4.7,2,0.455,104,0.521,0,1,1,0.248,1,0
CL101625,4155835.0,7211007.0,3.0,1,0.04,112,0.631,0,0,1,0.378,0,0
CL101626,1936396.0,8633983.0,2.5,3,0.385,134,0.731,0,1,0,0.104,0,0
CL101627,4595133.0,5634367.0,4.5,5,0.089,33,0.729,1,0,-2,0.241,0,0
CL101628,2505322.0,1297072.0,3.8,5,0.173,133,0.959,0,1,-1,0.101,0,0
CL101629,3709423.0,5264362.0,8.0,3,0.536,146,0.492,0,0,1,0.352,0,0
CL101630,3085939.0,8461616.0,13.4,1,0.397,131,0.744,0,0,0,0.206,0,0
CL101631,1586152.0,2197037.0,2.8,1,0.462,98,0.512,0,0,-2,0.444,0,0
CL101632,1755431.0,7847681.0,1.9,4,0.474,122,0.846,0,0,-1,0.153,0,0
CL101633,4053051.0,6537304.0,8.8,1,0.539,2,0.776,1,0,-1,0.442,0,0
CL101634,2048488.0,14598481.0,8.9,4,0.255,65,0.593,0,0,-2,0.41,0,0
CL101635,1979146.0,2980352.0,18.5,2,0.231,35,0.561,0,1,0,0.532,1,0
CL101636,1502196.0,1851807.0,0.1,3,0.295,179,0.783,1,0,-2,0.706,1,1
CL101637,2993038.0,3099838.0,15.3,2,0.346,68,0.744,0,0,-1,0.631,1,0
CL101638,6792044.0,10906829.0,5.9,2,0.066,35,0.854,0,0,1,0.747,0,0
CL101639,1420094.0,1110272.0,7.8,2,0.103,72,0.423,0,1,1,0.215,0,0
CL101640,2451253.0,938593.0,0.8,2,0.399,172,0.413,0,0,0,0.582,0,0
CL101641,4906691.0,4250625.0,4.5,5,0.174,29,0.134,0,1,-1,0.652,0,0
CL101642,2327207.0,2929046.0,2.1,1,0.745,164,0.736,0,0,1,0.223,1,0
CL101643,3036408.0,4014444.0,2.3,3,0.362,78,0.473,1,1,0,0.732,1,0
CL101644,1423748.0,7738499.0,5.6,3,0.2,42,0.832,1,0,0,0.14,0,0
CL101645,3000092.0,2712012.0,13.4,2,0.226,113,0.812,0,1,-2,0.384,0,0
CL101646,2205419.0,1076145.0,10.9,3,0.198,94,0.584,0,0,0,0.233,1,0
CL101647,3964400.0,16703638.0,7.2,4,0.354,114,0.611,0,0,0,0.403,0,0
CL101648,4384969.0,1986610.0,6.2,3,0.649,7,0.509,0,0,-2,0.596,0,0
CL101649,8839862.0,1902490.0,4.5,2,0.486,141,0.473,0,0,0,0.494,0,0
CL101650,3235897.0,8645971.0,28.8,3,0.599,22,0.467,0,0,-2,0.296,1,0
CL101651,2850196.0,3050627.0,6.6,1,0.278,57,0.665,0,1,-1,0.524,0,1
CL101652,2668941.0,3819489.0,2.3,2,0.598,173,0.537,0,0,1,0.152,0,0
CL101653,2029737.0,5598186.0,2.1,5,0.357,2,0.748,3,0,-1,0.651,1,0
CL101654,2868334.0,8524954.0,7.6,1,0.135,57,0.757,0,2,1,0.443,0,0
CL101655,2089216.0,3161564.0,5.9,3,0.218,118,0.636,0,0,1,0.331,1,0
CL101656,2634570.0,11570466.0,0.1,5,0.39,84,0.215,1,0,1,0.646,0,1
CL101657,4679954.0,895323.0,14.2,1,0.254,75,0.25,1,0,-2,0.42,0,1
CL101658,1464067.0,6796043.0,9.7,4,0.316,34,0.604,0,0,1,0.141,0,0
CL101659,4282037.0,2218475.0,8.7,1,0.822,44,0.488,0,0,0,0.575,0,0
CL101660,4678825.0,10434101.0,0.6,5,0.306,69,0.908,0,0,-1,0.308,0,0
CL101661,2282920.0,4410202.0,3.6,4,0.402,53,0.732,0,1,-1,0.156,0,1
CL101662,838251.0,2492922.0,21.9,3,0.65,94,0.218,1,0,0,0.584,0,0
CL101663,1787072.0,6350149.0,15.9,2,0.305,33,0.479,1,0,0,0.248,1,0
CL101664,4631991.0,7461237.0,2.7,3,0.44,76,0.758,0,0,-2,0.571,0,1
CL101665,2394215.0,6257716.0,1.4,2,0.351,69,0.532,0,1,-2,0.705,0,0
CL101666,1469377.0,1941968.0,4.8,2,0.434,129,0.464,3,0,-1,0.361,0,0
CL101667,1881561.0,2845325.0,3.5,5,0.566,163,0.42,0,1,0,0.327,1,0
CL101668,3686950.0,3981420.0,9.2,4,0.43,25,0.397,0,0,0,0.198,0,0
CL101669,3183102.0,3879118.0,27.2,4,0.233,132,0.584,0,0,0,0.293,0,0
CL101670,2149045.0,6748439.0,3.6,1,0.51,73,0.702,1,0,-2,0.211,0,0
CL101671,2015923.0,974392.0,0.5,3,0.202,118,0.733,0,0,-2,0.577,1,0
CL101672,1990947.0,5045609.0,18.2,5,0.281,113,0.163,0,0,-2,0.534,0,0
CL101673,1526968.0,3259268.0,0.3,3,0.17,115,0.922,0,2,-1,0.4,0,1
CL101674,5431293.0,2220071.0,24.4,1,0.258,125,0.531,0,0,1,0.251,1,0
CL101675,2061284.0,2374409.0,8.7,1,0.211,94,0.204,1,0,0,0.701,1,0
CL101676,4450733.0,3436017.0,22.7,5,0.324,127,0.67,1,0,1,0.444,0,0
CL101677,5181774.0,321014.0,1.8,1,0.328,138,0.717,0,0,1,0.519,0,0
CL101678,3989416.0,2443880.0,0.3,5,0.708,148,0.522,0,0,-2,0.425,0,0
CL101679,1951658.0,2162833.0,5.4,1,0.768,40,0.316,0,1,0,0.393,1,0
CL101680,2963451.0,5797563.0,4.8,4,0.302,75,0.619,1,0,-2,0.843,0,0
CL101681,2392626.0,2271910.0,3.2,5,0.563,15,0.63,0,0,1,0.799,0,1
CL101682,1541319.0,3434632.0,25.3,4,0.71,116,0.431,0,0,0,0.265,0,0
CL101683,2848148.0,11752701.0,13.8,4,0.31,156,0.678,0,0,-1,0.726,0,0
CL101684,1343085.0,8008757.0,8.7,5,0.503,108,0.641,0,1,-1,0.296,1,0
CL101685,4385612.0,7508828.0,1.4,3,0.232,35,0.664,0,0,1,0.555,0,1
CL101686,1919723.0,2813921.0,10.6,2,0.378,7,0.616,1,0,1,0.518,0,0
CL101687,2677997.0,5839306.0,10.4,1,0.537,170,0.634,0,0,-1,0.125,0,0
CL101688,2790256.0,3389766.0,4.4,1,0.276,38,0.395,0,0,-2,0.27,0,1
CL101689,2127690.0,3480668.0,20.7,3,0.122,64,0.559,0,0,0,0.448,0,0
CL101690,3247340.0,5318914.0,1.5,2,0.027,57,0.754,0,0,0,0.251,0,0
CL101691,1909875.0,2628975.0,2.5,3,0.057,108,0.546,3,1,1,0.685,1,0
CL101692,3743938.0,11354244.0,0.5,2,0.559,157,0.371,0,0,-2,0.384,0,0
CL101693,1235529.0,3569403.0,12.7,5,0.566,124,0.844,0,0,0,0.458,0,0
CL101694,2579716.0,6155474.0,7.8,5,0.343,83,0.888,0,0,-2,0.522,0,0
CL101695,6385016.0,11060827.0,3.0,4,0.485,134,0.297,0,0,0,0.532,0,0
CL101696,1468621.0,8220632.0,1.4,4,0.225,81,0.714,0,0,-1,0.482,1,0
CL101697,1725673.0,1489210.0,0.3,5,0.502,2,0.712,0,0,1,0.468,1,0
CL101698,3131285.0,5451640.0,1.5,4,0.366,167,0.497,2,0,1,0.341,1,0
CL101699,2649260.0,7242692.0,4.8,5,0.792,134,0.708,1,0,0,0.81,1,0
CL101700,2885807.0,7454319.0,2.3,3,0.337,14,0.744,1,0,0,0.449,0,0
CL101701,3092819.0,1831587.0,2.4,1,0.503,146,0.888,0,0,0,0.172,1,0
CL101702,3326265.0,2520771.0,16.7,5,0.235,70,0.567,1,0,-2,0.092,0,1
CL101703,4217908.0,8009915.0,5.8,5,0.077,76,0.173,0,0,0,0.29,0,0
CL101704,2972486.0,2342590.0,10.5,5,0.407,150,0.549,1,0,-2,0.579,0,1
CL101705,2146547.0,3237179.0,0.3,4,0.555,78,0.646,0,0,0,0.123,1,0
CL101706,3389818.0,12032394.0,3.6,4,0.125,13,0.994,1,0,0,0.793,1,0
CL101707,6261567.0,3861401.0,5.2,4,0.597,73,0.803,0,1,1,0.588,0,0
CL101708,2266354.0,2400669.0,1.7,4,0.378,114,0.835,0,0,-2,0.377,1,0
CL101709,1487690.0,2160106.0,1.0,3,0.27,106,0.876,0,0,-1,0.743,0,0
CL101710,4212388.0,5039934.0,16.3,5,0.318,10,0.317,1,1,-1,0.478,0,0
CL101711,2280281.0,1570330.0,22.4,3,0.46,27,0.871,0,1,-1,0.226,0,0
CL101712,817221.0,3358029.0,0.7,4,0.315,14,0.556,2,1,1,0.669,0,0
CL101713,3699510.0,5041738.0,3.4,3,0.243,9,0.84,0,0,-2,0.37,0,0
CL101714,1853036.0,9913469.0,25.4,5,0.38,137,0.982,0,0,-1,0.28,0,0
CL101715,2314567.0,6371106.0,0.7,5,0.509,105,0.422,2,0,-2,0.283,0,0
CL101716,2859022.0,2422122.0,8.3,4,0.235,35,0.299,0,0,-2,0.617,0,0
CL101717,2663762.0,9110093.0,28.7,5,0.698,154,0.803,0,0,0,0.558,0,0
CL101718,3452903.0,3237589.0,30.6,3,0.085,169,0.731,0,0,1,0.087,0,0
CL101719,1947889.0,1681182.0,5.1,2,0.282,109,0.521,1,1,-1,0.428,1,0
CL101720,3130029.0,3539766.0,1.4,5,0.181,106,0.73,0,0,-1,0.885,0,0
CL101721,2127008.0,10926684.0,1.8,3,0.342,121,0.661,0,0,1,0.33,0,0
CL101722,3503963.0,4482395.0,17.6,3,0.118,67,0.697,1,0,1,0.237,0,0
CL101723,3294232.0,4027939.0,19.4,3,0.525,30,0.097,0,0,0,0.31,0,0
CL101724,1517054.0,12560257.0,7.5,5,0.249,29,0.987,2,0,-2,0.448,0,1
CL101725,4168184.0,1466005.0,11.6,2,0.646,84,0.45,0,0,0,0.592,0,1
CL101726,1852447.0,1623477.0,10.8,4,0.151,68,0.776,0,0,0,0.748,1,0
CL101727,3627408.0,1288395.0,8.7,4,0.202,14,0.85,0,1,-1,0.365,0,0
CL101728,2909942.0,5182788.0,14.0,5,0.474,109,0.661,0,0,-1,0.23,0,0
CL101729,6071352.0,4486328.0,9.3,5,0.319,39,0.45,1,0,-2,0.284,0,0
CL101730,2165728.0,11756484.0,6.1,1,0.509,21,0.584,0,1,-2,0.357,0,0
CL101731,2033648.0,4734717.0,2.2,2,0.353,71,0.962,1,0,0,0.324,0,0
CL101732,2398347.0,3008915.0,10.9,3,0.222,6,0.342,1,0,1,0.681,0,0
CL101733,2081106.0,3997807.0,5.1,3,0.649,40,0.149,1,0,0,0.297,1,0
CL101734,3612718.0,4335707.0,2.8,4,0.37,153,0.074,0,0,1,0.457,0,1
CL101735,1079323.0,1238940.0,13.0,5,0.372,132,0.629,0,0,-2,0.273,1,0
CL101736,1429963.0,26621565.0,9.5,2,0.415,162,0.453,0,0,-2,0.4,0,1
CL101737,1419902.0,5745398.0,22.2,4,0.34,89,0.304,0,0,-1,0.058,0,0
CL101738,3894804.0,4625087.0,1.4,2,0.563,22,0.716,0,0,-1,0.708,0,0
CL101739,5696182.0,6141716.0,8.4,5,0.505,56,0.86,0,1,0,0.574,0,0
CL101740,2298519.0,6560568.0,2.2,3,0.256,46,0.711,0,0,-2,0.403,0,0
CL101741,2225716.0,3618654.0,18.7,1,0.581,120,0.815,0,0,-1,0.33,1,0
CL101742,2508075.0,2566699.0,0.8,2,0.189,155,0.589,0,0,1,0.703,0,0
CL101743,4329398.0,6074532.0,8.5,3,0.065,90,0.757,0,1,-2,0.535,0,0
CL101744,1523199.0,5230396.0,12.5,2,0.23,116,0.903,0,0,1,0.125,0,0
CL101745,2728287.0,2264981.0,3.5,2,0.336,163,0.329,3,1,0,0.289,0,0
CL101746,3943577.0,10781313.0,24.7,2,0.319,144,0.649,0,0,0,0.809,0,1
CL101747,3111287.0,4902944.0,15.2,5,0.467,104,0.688,0,1,-1,0.847,1,0
CL101748,2662539.0,6654964.0,2.8,4,0.54,148,0.544,2,0,-2,0.365,1,0
CL101749,3994876.0,10578610.0,0.1,2,0.288,15,0.907,0,0,1,0.409,0,0
CL101750,626801.0,4054436.0,2.8,5,0.217,110,0.43,0,0,-2,0.308,1,0
CL101751,3398816.0,4984613.0,2.6,1,0.45,24,0.847,0,0,-1,0.091,0,0
CL101752,1746217.0,7039298.0,17.7,4,0.084,80,0.506,0,0,1,0.484,0,0
CL101753,969643.0,2403886.0,27.3,5,0.424,44,0.809,0,0,-1,0.755,1,0
CL101754,3127052.0,4146753.0,0.6,1,0.168,142,0.657,0,0,1,0.5,0,1
CL101755,4812991.0,4359570.0,5.1,4,0.394,73,0.693,0,0,1,0.229,0,0
CL101756,2260905.0,2044695.0,6.4,5,0.547,110,0.891,0,1,0,0.265,1,0
CL101757,3899806.0,20223296.0,0.8,1,0.522,179,0.702,0,1,0,0.099,0,0
CL101758,5422888.0,1490906.0,3.8,5,0.171,150,0.649,0,0,-2,0.376,0,0
CL101759,4673680.0,1609328.0,3.1,1,0.127,160,0.644,2,1,-2,0.767,0,1
CL101760,5498480.0,10018647.0,6.1,2,0.192,80,0.715,1,0,-1,0.703,0,0
CL101761,3509779.0,6578296.0,8.7,2,0.665,115,0.834,1,0,0,0.066,1,0
CL101762,2514833.0,1947047.0,9.7,4,0.195,25,0.38,0,0,0,0.735,1,0
CL101763,1087092.0,6107953.0,1.2,1,0.107,177,0.471,2,0,-1,0.244,0,0
CL101764,2141397.0,11156081.0,13.4,2,0.474,23,0.685,0,0,1,0.518,0,0
CL101765,1588621.0,3909093.0,9.1,4,0.246,37,0.479,0,0,1,0.332,0,0
CL101766,7170395.0,24622619.0,17.6,3,0.05,3,0.551,0,0,0,0.249,0,0
CL101767,2217868.0,1194403.0,4.8,2,0.291,60,0.341,0,0,-2,0.722,0,0
CL101768,2575624.0,6489373.0,17.9,2,0.179,59,0.544,0,0,0,0.868,0,0
CL101769,3190674.0,9034579.0,16.1,5,0.247,151,0.684,0,0,-2,0.2,1,1
CL101770,2475124.0,7451610.0,4.6,3,0.22,33,0.912,0,0,-2,0.496,0,0
CL101771,5652031.0,3460595.0,3.8,1,0.165,39,0.536,0,0,0,0.304,0,0
CL101772,1773872.0,3258218.0,21.6,4,0.093,153,0.496,1,1,-1,0.776,0,1
CL101773,2669238.0,5448776.0,10.0,3,0.223,63,0.385,1,2,-2,0.219,0,0
CL101774,1670719.0,7067576.0,21.1,1,0.276,89,0.63,1,0,-2,0.135,1,0
CL101775,1251669.0,6087399.0,12.8,2,0.282,103,0.326,1,0,-2,0.209,0,0
CL101776,1783548.0,8269135.0,7.5,4,0.414,85,0.482,0,0,-2,0.242,1,0
CL101777,2377313.0,1956741.0,1.0,4,0.54,159,0.493,0,0,1,0.573,0,0
CL101778,1953921.0,3404335.0,2.8,3,0.52,49,0.956,0,1,-1,0.35,0,0
CL101779,1713056.0,2067786.0,27.7,5,0.248,103,0.44,0,0,-1,0.453,0,1
CL101780,1198812.0,3047161.0,3.1,1,0.634,109,0.451,0,1,0,0.756,1,0
CL101781,2323179.0,8126612.0,0.8,3,0.26,166,0.433,0,0,1,0.73,0,0
CL101782,1141256.0,4306296.0,9.8,5,0.234,71,0.46,1,0,-2,0.312,0,0
CL101783,3541383.0,24761521.0,10.6,5,0.135,91,0.273,0,1,-2,0.226,0,0
CL101784,2523658.0,4571649.0,2.7,5,0.093,77,0.847,1,0,-2,0.389,0,0
CL101785,1168492.0,4163157.0,2.8,4,0.202,87,0.735,0,0,-2,0.228,0,1
CL101786,2074842.0,4300871.0,5.1,1,0.225,8,0.398,0,0,1,0.388,1,0
CL101787,1662648.0,2554926.0,0.2,1,0.278,13,0.222,0,0,-1,0.801,0,0
CL101788,2840774.0,3834365.0,12.5,3,0.497,26,0.871,0,0,-2,0.388,1,0
CL101789,4733736.0,8792869.0,3.1,2,0.78,138,0.639,0,0,-2,0.453,0,0
CL101790,948288.0,4324381.0,15.4,3,0.063,91,0.532,0,0,0,0.395,0,0
CL101791,2565113.0,2291182.0,13.0,1,0.784,56,0.613,0,0,1,0.475,1,1
CL101792,2235406.0,2089511.0,8.7,4,0.511,132,0.786,0,0,-1,0.202,0,0
CL101793,3387728.0,2913480.0,3.1,3,0.146,106,0.582,2,0,0,0.393,0,0
CL101794,2694163.0,4204662.0,5.8,2,0.248,31,0.419,0,0,-1,0.609,0,0
CL101795,1662803.0,9207331.0,4.7,3,0.478,17,0.226,0,1,0,0.17,1,0
CL101796,2064654.0,1562282.0,3.3,5,0.087,136,0.625,0,1,-2,0.554,0,0
CL101797,1626575.0,3191883.0,15.1,2,0.425,37,0.568,0,0,-1,0.144,0,0
CL101798,4147447.0,4417202.0,5.3,5,0.092,125,0.957,1,1,-1,0.372,0,1
CL101799,2447691.0,1106161.0,14.3,4,0.154,148,0.459,1,1,-1,0.718,0,0
CL101800,6265665.0,2227702.0,0.9,1,0.618,47,0.637,0,0,1,0.312,0,0
CL101801,2349398.0,2480766.0,1.2,3,0.254,51,0.547,0,1,-1,0.45,0,0
CL101802,1699418.0,2287158.0,30.3,3,0.209,114,0.749,0,1,-2,0.476,0,0
CL101803,1136135.0,4566797.0,7.1,5,0.458,58,0.265,1,0,-2,0.368,0,0
CL101804,983065.0,3568330.0,5.7,5,0.145,44,0.699,0,0,-2,0.255,0,1
CL101805,1096827.0,2706860.0,5.9,1,0.103,98,0.831,0,0,0,0.624,1,0
CL101806,2767800.0,5387402.0,1.9,3,0.398,11,0.792,0,0,-2,0.326,1,0
CL101807,3123181.0,13338329.0,10.1,1,0.631,12,0.768,0,0,-1,0.127,0,0
CL101808,1098443.0,12578248.0,0.7,5,0.444,138,0.571,0,0,-2,0.422,0,0
CL101809,3788646.0,1039302.0,6.8,5,0.062,54,0.786,0,0,-2,0.388,0,0
CL101810,1902101.0,5980116.0,6.8,2,0.314,34,0.728,0,0,0,0.373,0,0
CL101811,2606181.0,3524974.0,19.6,5,0.928,158,0.83,0,1,-1,0.342,0,0
CL101812,5422732.0,4450864.0,6.0,5,0.418,143,0.735,1,0,0,0.536,0,0
CL101813,3792059.0,3021312.0,1.2,1,0.586,136,0.869,0,1,-2,0.634,0,0
CL101814,2117475.0,4335346.0,6.8,2,0.176,100,0.544,0,0,0,0.563,0,0
CL101815,1550990.0,4439202.0,0.8,2,0.29,168,0.957,0,0,1,0.361,0,0
CL101816,825787.0,2662387.0,1.8,3,0.274,22,0.873,1,1,1,0.495,1,0
CL101817,1690311.0,2131940.0,0.3,4,0.293,5,0.758,0,0,0,0.401,0,0
CL101818,2179127.0,2916553.0,5.8,3,0.112,20,0.672,1,0,-1,0.293,0,0
CL101819,1478310.0,4704272.0,0.7,3,0.298,118,0.88,0,0,-1,0.736,0,0
CL101820,2267915.0,6072600.0,5.1,3,0.299,49,0.414,0,1,-1,0.266,0,0
CL101821,2516617.0,7256036.0,21.6,2,0.533,119,0.749,0,0,-1,0.633,0,0
CL101822,2164223.0,2825136.0,10.2,1,0.25,147,0.439,0,1,0,0.729,0,1
CL101823,1749777.0,4870422.0,0.6,5,0.211,142,0.538,0,1,-2,0.339,0,0
CL101824,2634825.0,7832183.0,2.0,2,0.049,7,0.628,1,1,0,0.81,0,0
CL101825,3020613.0,9028677.0,9.0,5,0.368,80,0.155,1,0,-1,0.317,0,0
CL101826,1403950.0,3831692.0,18.0,5,0.346,10,0.407,1,1,-1,0.58,1,0
CL101827,4903531.0,3420673.0,0.3,4,0.623,107,0.828,1,0,-1,0.85,0,1
CL101828,2305264.0,4564351.0,13.4,3,0.091,150,0.946,0,0,1,0.376,0,0
CL101829,2444680.0,1785492.0,6.6,4,0.513,133,0.448,0,1,-1,0.458,0,0
CL101830,3450767.0,3486725.0,6.3,3,0.284,24,0.979,0,1,0,0.788,0,0
CL101831,2721267.0,6724112.0,25.3,2,0.235,143,0.499,0,1,0,0.447,0,1
CL101832,3900317.0,6257949.0,11.0,5,0.208,88,0.566,0,1,-2,0.319,0,1
CL101833,2795613.0,3304556.0,15.2,4,0.23,154,0.395,1,0,1,0.28,0,1
CL101834,1782953.0,4650116.0,3.5,2,0.15,55,0.82,1,0,-1,0.527,0,0
CL101835,2901539.0,2241699.0,6.5,2,0.366,98,0.642,0,1,0,0.445,1,0
CL101836,1367011.0,6533442.0,7.6,3,0.426,146,0.76,0,0,-2,0.517,0,0
CL101837,2556833.0,3781098.0,3.1,5,0.053,171,0.772,0,0,-2,0.434,0,0
CL101838,2381843.0,3291434.0,6.8,3,0.386,134,0.498,0,0,1,0.194,0,0
CL101839,2182413.0,3099630.0,2.2,3,0.304,173,0.261,0,0,-2,0.258,0,0
CL101840,2271001.0,3820815.0,1.2,2,0.216,25,0.603,0,0,-2,0.46,0,1
CL101841,945128.0,2918224.0,3.7,3,0.309,144,0.316,0,0,-1,0.73,0,0
CL101842,1840665.0,6329300.0,10.8,1,0.232,29,0.78,0,0,1,0.328,0,0
CL101843,2536821.0,3027663.0,19.8,5,0.493,64,0.333,0,0,-2,0.364,0,0
CL101844,2623260.0,12177187.0,4.9,3,0.182,129,0.724,1,1,1,0.2,0,0
CL101845,1448679.0,11135484.0,8.2,3,0.286,124,0.845,0,0,-1,0.751,0,0
CL101846,4560095.0,2139151.0,0.9,4,0.26,173,0.299,0,0,-2,0.244,1,0
CL101847,1570513.0,4192438.0,18.8,5,0.845,109,0.09,0,0,-2,0.115,0,0
